"MShift v0.01: Bowling & Grippo MS1 Base Code MShift v0.01"
"Capture Date: Sun Jan 10 12:16:41 EST 2016"
Time	RPM	CLT	IAT	TPS	MAF	MAP	AFR	vBatt	Load	ignAdv	Knock	speed	dRPM	airMass	pedal	trg err	injPulse	fuel: base	fuel: VE	fuel: EL accel	fuel: tpsAccel	fuel: IAT corr	fuel: wall corr ms	fuel: wall amout	baroCorrection
	RPM	°C	°C	%	V	MAP	AFR	V	%	deg	Volts	kph	dRpm	Kg/h	%	counter	ms	ms	ratio	%	ms	%	ms	ms	%
365.468	1071	102.3	16.5	0	0.00	30	10.11	13.57	30	52.35	2.17	0.00	1.026	0.000	0.000	680	4.013	3.00	72.218	0.000	0.000	1.000	0.000	0.000	1.000
365.596	1043	102.5	16.5	0	0.00	29	10.14	13.81	29	52.35	2.12	0.00	0.964	0.000	0.000	680	3.975	2.97	72.517	0.000	0.000	1.000	0.000	0.000	1.000
365.722	1082	102.3	16.4	0	0.00	29	10.12	13.81	29	52.36	2.16	0.00	0.964	0.000	0.000	680	3.940	2.95	72.604	0.000	0.000	1.000	0.000	0.000	1.000
365.852	1063	102.5	16.5	0	0.00	29	10.08	13.51	29	52.35	2.16	0.00	1.017	0.000	0.000	680	3.966	2.97	72.538	0.000	0.000	1.000	0.000	0.000	1.000
365.980	1081	102.3	16.5	0	0.00	29	10.06	13.45	29	52.35	2.15	0.00	0.983	0.000	0.000	680	3.940	2.93	72.693	0.000	0.000	1.000	0.000	0.000	1.000
366.108	1084	102.3	16.5	0	0.00	29	10.16	13.74	29	52.35	2.18	0.00	0.997	0.000	0.000	680	3.935	2.95	72.600	0.000	0.000	1.000	0.000	0.000	1.000
366.236	1070	102.3	16.5	0	0.00	29	10.10	13.34	29	52.35	2.14	0.00	1.013	0.000	0.000	680	3.957	2.96	72.624	0.000	0.000	1.000	0.000	0.000	1.000
366.366	1049	102.3	16.5	0	0.00	29	10.11	13.69	29	52.35	2.13	0.00	1.020	0.000	0.000	680	3.990	2.99	72.364	0.000	0.000	1.000	0.000	0.000	1.000
366.496	1027	102.3	16.5	0	0.00	29	10.10	13.61	29	52.35	2.15	0.00	1.021	0.000	0.000	680	3.984	2.98	72.751	0.000	0.000	1.000	0.000	0.000	1.000
366.617	1059	103.7	16.5	0	0.00	29	10.11	13.61	29	52.35	2.15	0.00	0.970	0.000	0.000	681	3.932	2.93	72.824	0.000	0.000	1.000	0.000	0.000	1.000
366.749	1075	102.7	16.5	0	0.00	30	10.04	13.39	30	52.35	2.15	0.00	0.985	0.000	0.000	682	4.032	3.03	71.866	0.000	0.000	1.000	0.000	0.000	1.000
366.878	1064	102.7	16.5	0	0.00	29	10.07	13.45	29	52.35	2.18	0.00	0.966	0.000	0.000	682	3.984	2.97	72.435	0.000	0.000	1.000	0.000	0.000	1.000
367.008	1013	102.3	16.5	0	0.00	30	10.13	13.60	30	52.35	2.13	0.00	1.050	0.000	0.000	682	4.032	3.04	72.216	0.000	0.000	1.000	0.000	0.000	1.000
367.129	973	102.3	16.5	0	0.00	31	10.00	13.52	31	52.35	2.12	0.00	1.041	0.000	0.000	682	4.092	3.05	71.965	0.000	0.000	1.000	0.000	0.000	1.000
367.261	998	102.3	16.5	0	0.00	30	10.09	13.40	30	52.35	2.16	0.00	0.975	0.000	0.000	683	4.063	3.05	72.035	0.000	0.000	1.000	0.000	0.000	1.000
367.391	1060	102.3	16.5	0	0.00	30	10.14	13.44	30	52.35	2.16	0.00	0.942	0.000	0.000	684	4.013	3.01	72.182	0.000	0.000	1.000	0.000	0.000	1.000
367.522	1066	102.5	16.5	0	0.00	29	10.14	13.69	29	52.35	2.16	0.00	0.994	0.000	0.000	684	3.994	2.98	72.397	0.000	0.000	1.000	0.000	0.000	1.000
367.645	1079	102.7	16.5	0	0.00	29	10.03	13.60	29	52.35	2.14	0.00	0.988	0.000	0.000	685	3.966	2.96	72.485	0.000	0.000	1.000	0.000	0.000	1.000
367.771	1074	102.5	16.5	0	0.00	30	10.13	13.48	30	52.35	2.14	0.00	1.005	0.000	0.000	686	3.990	2.99	72.181	0.000	0.000	1.000	0.000	0.000	1.000
367.896	1071	102.3	16.5	0	0.00	29	10.01	13.35	29	52.35	2.17	0.00	0.974	0.000	0.000	686	3.972	2.96	72.599	0.000	0.000	1.000	0.000	0.000	1.000
368.025	1072	101.9	16.5	0	0.00	29	10.15	13.92	29	52.35	2.13	0.00	0.999	0.000	0.000	686	3.945	2.95	72.766	0.000	0.000	1.000	0.000	0.000	1.000
368.155	1075	102.3	16.5	0	0.00	29	10.08	13.32	29	52.35	2.15	0.00	0.997	0.000	0.000	686	3.946	2.95	72.670	0.000	0.000	1.000	0.000	0.000	1.000
368.281	1068	102.3	16.5	0	0.00	29	10.15	13.47	29	52.35	2.15	0.00	1.007	0.000	0.000	686	3.942	2.98	72.504	0.000	0.000	1.000	0.000	0.000	1.000
368.413	1006	102.1	16.5	0	0.00	30	10.14	13.80	30	52.35	2.17	0.00	1.062	0.000	0.000	687	4.008	3.03	72.447	0.000	0.000	1.000	0.000	0.000	1.000
368.544	1000	102.3	16.5	0	0.00	30	10.01	13.41	30	52.35	2.13	0.00	1.006	0.000	0.000	687	4.061	3.07	71.941	0.000	0.000	1.000	0.000	0.000	1.000
368.666	990	102.5	16.5	0	0.00	31	10.16	13.71	31	52.35	2.13	0.00	1.010	0.000	0.000	688	4.087	3.08	71.660	0.000	0.000	1.000	0.000	0.000	1.000
368.792	978	102.5	16.5	0	0.00	31	10.11	13.30	31	52.35	2.15	0.00	1.012	0.000	0.000	688	4.087	3.08	71.636	0.000	0.000	1.000	0.000	0.000	1.000
368.921	987	102.3	16.5	0	0.00	31	10.16	13.62	31	52.35	2.15	0.00	0.974	0.000	0.000	688	4.071	3.07	71.656	0.000	0.000	1.000	0.000	0.000	1.000
369.053	1013	102.3	16.5	0	0.00	31	10.12	13.52	31	52.35	2.15	0.00	0.974	0.000	0.000	688	4.068	3.07	71.803	0.000	0.000	1.000	0.000	0.000	1.000
369.178	1021	102.3	16.5	0	0.00	31	10.11	13.38	31	52.35	2.15	0.00	0.992	0.000	0.000	688	4.091	3.10	71.404	0.000	0.000	1.000	0.000	0.000	1.000
369.303	997	102.5	16.5	0	0.00	31	10.14	13.63	31	52.35	2.16	0.00	1.024	0.000	0.000	688	4.098	3.09	71.374	0.000	0.000	1.000	0.000	0.000	1.000
369.431	986	102.1	16.5	0	0.00	31	10.11	13.46	31	52.35	2.14	0.00	0.972	0.000	0.000	688	4.072	3.08	71.640	0.000	0.000	1.000	0.000	0.000	1.000
369.559	1007	102.3	16.5	0	0.00	31	10.13	13.77	31	52.35	2.14	0.00	1.007	0.000	0.000	688	4.075	3.08	71.609	0.000	0.000	1.000	0.000	0.000	1.000
369.687	1005	102.5	16.5	0	0.00	31	10.10	13.28	31	52.35	2.15	0.00	1.002	0.000	0.000	689	4.087	3.08	71.562	0.000	0.000	1.000	0.000	0.000	1.000
369.815	1041	103.1	16.5	0	0.00	30	10.07	13.77	30	52.35	2.14	0.00	0.965	0.000	0.000	690	4.045	3.04	72.090	0.000	0.000	1.000	0.000	0.000	1.000
369.943	1093	102.5	16.5	0	0.00	29	10.05	13.68	29	52.35	2.15	0.00	0.952	0.000	0.000	690	3.978	2.95	72.402	0.000	0.000	1.000	0.000	0.000	1.000
370.071	1110	102.9	16.5	0	0.00	29	10.10	13.71	29	52.35	2.15	0.00	0.985	0.000	0.000	691	3.945	2.94	72.502	0.000	0.000	1.000	0.000	0.000	1.000
370.199	1051	102.3	16.5	0	0.00	29	10.11	13.45	29	52.35	2.17	0.00	1.056	0.000	0.000	692	3.968	2.96	72.685	0.000	0.000	1.000	0.000	0.000	1.000
370.328	1084	102.5	16.6	0	0.00	29	10.13	13.61	29	52.34	2.16	0.00	0.974	0.000	0.000	692	3.928	2.91	72.872	0.000	0.000	1.000	0.000	0.000	1.000
370.460	1105	102.5	16.5	0	0.00	28	10.12	13.29	28	52.35	2.16	0.00	1.007	0.000	0.000	692	3.893	2.89	72.928	0.000	0.000	1.000	0.000	0.000	1.000
370.589	1084	102.5	16.5	0	0.00	28	10.15	13.88	28	52.34	2.13	0.00	1.019	0.000	0.000	692	3.904	2.90	73.023	0.000	0.000	1.000	0.000	0.000	1.000
370.925	1036	102.5	16.5	0	0.00	29	10.15	13.44	29	62.35	2.15	0.00	1.053	0.000	0.000	694	4.018	2.97	72.654	0.000	0.000	1.000	0.000	0.000	1.000
371.055	1046	102.5	16.5	0	0.00	30	10.14	13.36	30	62.35	2.16	0.00	0.990	0.000	0.000	694	4.011	3.01	72.304	0.000	0.000	1.000	0.000	0.000	1.000
371.190	1027	102.5	16.5	0	0.00	30	10.14	13.69	30	62.35	2.18	0.00	1.019	0.000	0.000	694	4.064	3.05	71.973	0.000	0.000	1.000	0.000	0.000	1.000
371.318	988	102.7	16.5	0	0.00	30	10.12	13.61	30	62.35	2.16	0.00	1.039	0.000	0.000	694	4.057	3.05	72.399	0.000	0.000	1.000	0.000	0.000	1.000
371.452	1033	102.7	16.5	0	0.00	31	10.12	13.57	31	62.35	2.15	0.00	0.956	0.000	0.000	694	4.080	3.08	71.557	0.000	0.000	1.000	0.000	0.000	1.000
371.578	992	102.3	16.5	0	0.00	31	10.12	13.40	31	62.35	2.15	0.00	1.041	0.000	0.000	694	4.093	3.09	71.498	0.000	0.000	1.000	0.000	0.000	1.000
371.703	969	102.5	16.5	0	0.00	31	10.01	13.09	31	62.35	2.14	0.00	1.024	0.000	0.000	694	4.104	3.10	71.269	0.000	0.000	1.000	0.000	0.000	1.000
371.832	958	102.5	16.5	0	0.00	32	10.19	14.07	32	62.35	2.14	0.00	1.011	0.000	0.000	694	4.146	3.15	69.456	0.000	0.000	1.000	0.000	0.000	1.000
371.961	909	102.3	16.5	0	0.00	33	10.15	13.43	33	62.35	2.11	0.00	1.054	0.000	0.000	694	4.192	3.19	69.070	0.000	0.000	1.000	0.000	0.000	1.000
372.093	872	102.5	16.5	0	0.00	33	10.16	13.50	33	63.00	2.13	0.00	1.042	0.000	0.000	694	4.162	3.16	69.120	0.000	0.000	1.000	0.000	0.000	1.000
372.223	903	102.3	16.5	0	0.00	33	10.14	13.41	33	62.35	2.14	0.00	0.966	0.000	0.000	695	4.163	3.16	69.162	0.000	0.000	1.000	0.000	0.000	1.000
372.344	900	102.7	16.5	0	0.00	33	10.15	13.50	33	62.35	2.13	0.00	1.003	0.000	0.000	696	4.171	3.16	69.044	0.000	0.000	1.000	0.000	0.000	1.000
372.474	902	102.5	16.5	0	0.00	32	10.13	13.77	32	62.35	2.15	0.00	0.998	0.000	0.000	696	4.159	3.16	69.570	0.000	0.000	1.000	0.000	0.000	1.000
372.615	963	102.5	16.5	0	0.00	32	10.10	13.55	32	62.35	2.13	0.00	0.937	0.000	0.000	696	4.159	3.16	68.160	0.000	0.000	1.000	0.000	0.000	1.000
372.744	877	102.9	16.6	0	0.00	34	10.05	13.55	34	63.00	2.13	0.00	1.098	0.000	0.000	696	4.181	3.18	67.616	0.000	0.000	1.000	0.000	0.000	1.000
372.870	867	102.5	16.5	0	0.00	33	10.14	13.71	33	63.00	2.14	0.00	1.012	0.000	0.000	697	4.170	3.14	68.813	0.000	0.000	1.000	0.000	0.000	1.000
373.004	909	102.7	16.5	0	0.00	34	10.11	13.50	34	62.35	2.17	0.00	0.954	0.000	0.000	698	4.249	3.25	67.573	0.000	0.000	1.000	0.000	0.000	1.000
373.135	820	102.3	16.5	0	0.00	34	10.11	13.39	34	63.00	2.14	0.00	1.109	0.000	0.000	698	4.065	3.18	65.763	0.000	0.000	1.000	0.000	0.000	1.000
373.256	813	102.7	16.5	0	0.00	35	10.13	13.43	35	63.00	2.13	0.00	1.009	0.000	0.000	698	4.180	3.17	65.350	0.000	0.000	1.000	0.000	0.000	1.000
373.388	843	102.7	16.6	0	0.00	34	10.14	13.68	34	63.00	2.13	0.00	0.964	0.000	0.000	698	4.172	3.18	66.259	0.000	0.000	1.000	0.000	0.000	1.000
373.519	827	102.5	16.5	0	0.00	35	10.11	13.35	35	63.00	2.14	0.00	1.019	0.000	0.000	698	4.214	3.21	64.927	0.000	0.000	1.000	0.000	0.000	1.000
373.641	827	102.7	16.5	0	0.00	35	10.12	13.36	35	63.00	2.14	0.00	0.988	0.000	0.000	698	4.184	3.16	65.499	0.000	0.000	1.000	0.000	0.000	1.000
373.765	837	103.3	16.5	0	0.00	35	10.12	13.44	35	63.00	2.15	0.00	0.988	0.000	0.000	698	4.222	3.20	64.871	0.000	0.000	1.000	0.000	0.000	1.000
373.893	819	102.5	16.5	0	0.00	35	10.02	13.39	35	63.00	2.15	0.00	1.022	0.000	0.000	698	4.176	3.18	64.892	0.000	0.000	1.000	0.000	0.000	1.000
374.025	840	102.9	16.6	0	0.00	35	10.12	13.37	35	63.00	2.15	0.00	0.975	0.000	0.000	698	4.195	3.19	64.905	0.000	0.000	1.000	0.000	0.000	1.000
374.150	845	102.9	16.5	0	0.00	35	10.14	13.65	35	63.00	2.13	0.00	0.994	0.000	0.000	698	4.208	3.19	65.164	0.000	0.000	1.000	0.000	0.000	1.000
374.278	823	102.5	16.5	0	0.00	35	10.12	13.58	35	63.00	2.16	0.00	1.027	0.000	0.000	698	4.182	3.15	64.797	0.000	0.000	1.000	0.000	0.000	1.000
374.408	882	102.5	16.5	0	0.00	34	10.10	13.55	34	62.35	2.16	0.00	0.933	0.000	0.000	698	4.198	3.20	66.723	0.000	0.000	1.000	0.000	0.000	1.000
374.541	868	101.9	16.5	0	0.00	34	10.11	13.58	34	63.00	2.14	0.00	1.016	0.000	0.000	698	4.200	3.16	67.180	0.000	0.000	1.000	0.000	0.000	1.000
374.673	906	102.5	16.5	0	0.00	34	10.12	13.58	34	62.35	2.19	0.00	0.958	0.000	0.000	698	4.201	3.20	68.028	0.000	0.000	1.000	0.000	0.000	1.000
374.805	865	102.7	16.5	0	0.00	34	10.12	13.30	34	63.00	2.14	0.00	1.047	0.000	0.000	698	4.228	3.20	66.313	0.000	0.000	1.000	0.000	0.000	1.000
374.933	943	102.5	16.5	0	0.00	33	10.15	13.59	33	62.35	2.15	0.00	0.917	0.000	0.000	698	4.187	3.13	69.599	0.000	0.000	1.000	0.000	0.000	1.000
375.065	934	102.7	16.5	0	0.00	33	10.15	13.44	33	62.35	2.15	0.00	1.010	0.000	0.000	698	4.173	3.17	69.408	0.000	0.000	1.000	0.000	0.000	1.000
375.195	887	103.1	16.2	0	0.00	33	10.00	13.70	33	62.35	2.14	0.00	1.053	0.000	0.000	698	4.186	3.13	68.676	0.000	0.000	1.000	0.000	0.000	1.000
375.324	895	102.5	16.5	0	0.00	33	10.00	13.18	33	62.35	2.14	0.00	0.991	0.000	0.000	698	4.166	3.17	69.260	0.000	0.000	1.000	0.000	0.000	1.000
375.455	948	102.7	16.5	0	0.00	32	10.15	13.72	32	62.35	2.15	0.00	0.944	0.000	0.000	698	4.150	3.15	69.893	0.000	0.000	1.000	0.000	0.000	1.000
375.579	937	103.3	16.5	0	0.00	32	10.01	13.36	32	62.35	2.16	0.00	1.012	0.000	0.000	698	4.133	3.13	70.062	0.000	0.000	1.000	0.000	0.000	1.000
375.711	945	102.7	16.5	0	0.00	32	10.11	13.29	32	62.35	2.15	0.00	0.992	0.000	0.000	698	4.139	3.13	70.303	0.000	0.000	1.000	0.000	0.000	1.000
375.833	917	102.7	16.5	0	0.00	32	10.15	13.35	32	62.35	2.13	0.00	1.031	0.000	0.000	698	4.128	3.15	70.066	0.000	0.000	1.000	0.000	0.000	1.000
375.958	915	102.5	16.5	0	0.00	32	10.12	13.75	32	62.35	2.13	0.00	1.002	0.000	0.000	698	4.148	3.15	69.833	0.000	0.000	1.000	0.000	0.000	1.000
376.087	979	102.1	16.6	0	0.00	32	10.01	13.01	32	62.35	2.14	0.00	0.935	0.000	0.000	698	4.132	3.13	70.611	0.000	0.000	1.000	0.000	0.000	1.000
376.213	1040	102.5	16.5	0	0.00	31	10.16	13.66	31	62.34	2.15	0.00	0.941	0.000	0.000	698	4.075	3.07	71.336	0.000	0.000	1.000	0.000	0.000	1.000
376.342	1043	101.8	16.6	0	0.00	31	10.12	13.97	31	62.34	2.15	0.00	0.997	0.000	0.000	699	4.069	3.06	71.799	0.000	0.000	1.000	0.000	0.000	1.000
376.471	1057	102.5	16.5	0	0.00	30	10.00	13.37	30	62.35	2.15	0.00	0.987	0.000	0.000	700	4.031	3.00	72.193	0.000	0.000	1.000	0.000	0.000	1.000
376.604	1065	103.1	16.5	0	0.00	30	10.12	13.22	30	62.35	2.17	0.00	0.992	0.000	0.000	700	4.001	3.00	72.245	0.000	0.000	1.000	0.000	0.000	1.000
376.733	1045	102.7	16.6	0	0.00	30	10.00	13.41	30	62.34	2.13	0.00	1.030	0.000	0.000	702	4.040	3.04	71.923	0.000	0.000	1.000	0.000	0.000	1.000
376.862	1015	102.5	16.5	0	0.00	30	10.11	13.73	30	62.34	2.17	0.00	1.030	0.000	0.000	702	4.037	3.04	72.178	0.000	0.000	1.000	0.000	0.000	1.000
376.984	1021	102.5	16.5	0	0.00	32	10.00	13.21	32	62.35	2.16	0.00	0.994	0.000	0.000	702	4.131	3.19	70.058	0.000	0.000	1.000	0.000	0.000	1.000
377.116	930	102.7	16.4	0	0.00	32	10.00	12.96	32	62.35	2.16	0.00	1.098	0.000	0.000	702	4.141	3.13	70.175	0.000	0.000	1.000	0.000	0.000	1.000
377.246	905	103.5	16.6	0	0.00	33	10.04	13.44	33	62.34	2.16	0.00	1.028	0.000	0.000	702	4.216	3.17	68.695	0.000	0.000	1.000	0.000	0.000	1.000
377.367	844	102.7	16.5	0	0.00	34	10.11	13.29	34	63.00	2.15	0.00	1.072	0.000	0.000	702	4.171	3.18	67.160	0.000	0.000	1.000	0.000	0.000	1.000
377.496	853	102.7	16.5	0	0.00	34	10.11	13.43	34	63.00	2.17	0.00	0.989	0.000	0.000	702	4.191	3.19	66.813	0.000	0.000	1.000	0.000	0.000	1.000
377.622	877	102.5	16.5	0	0.00	34	10.14	13.71	34	63.00	2.15	0.00	0.973	0.000	0.000	702	4.190	3.19	67.095	0.000	0.000	1.000	0.000	0.000	1.000
377.752	852	103.3	16.6	0	0.00	35	10.08	13.21	34	63.00	2.16	0.00	1.029	0.000	0.000	702	4.193	3.25	65.067	0.000	0.000	1.000	0.000	0.000	1.000
377.884	767	102.5	16.5	0	0.00	37	10.17	13.71	37	63.00	2.16	0.00	1.111	0.000	0.000	702	4.217	3.80	73.538	0.000	0.000	1.000	0.000	0.000	1.000
378.015	767	102.9	16.5	0	0.00	37	10.14	13.41	37	63.00	2.18	0.00	1.111	0.000	0.000	702	4.775	3.77	73.538	0.000	0.000	1.000	0.000	0.000	1.000
378.137	748	102.9	16.5	0	0.00	39	10.13	13.46	39	63.00	2.18	0.00	1.025	0.000	0.000	702	4.971	3.97	73.538	0.000	0.000	1.000	0.000	0.000	1.000
378.269	704	102.7	16.6	0	0.00	38	10.15	13.18	38	63.00	2.17	0.00	1.063	0.000	0.000	702	4.951	3.95	73.538	0.000	0.000	1.000	0.000	0.000	1.000
378.394	691	102.9	16.5	0	0.00	39	10.15	13.44	39	63.00	2.19	0.00	1.019	0.000	0.000	702	5.042	4.02	73.538	0.000	0.000	1.000	0.000	0.000	1.000
378.525	756	102.5	16.5	0	0.00	39	10.16	13.49	39	63.00	2.17	0.00	0.914	0.000	0.000	702	4.989	4.03	73.538	0.000	0.000	1.000	0.000	0.000	1.000
378.644	756	102.9	16.5	0	0.00	38	10.13	13.45	38	63.00	2.17	0.00	0.914	0.000	0.000	702	4.955	3.96	73.538	0.000	0.000	1.000	0.000	0.000	1.000
378.774	752	102.9	16.6	0	0.00	38	10.12	13.31	38	63.00	2.17	0.00	1.005	0.000	0.000	702	4.921	3.89	73.538	0.000	0.000	1.000	0.000	0.000	1.000
378.903	840	102.9	16.5	0	0.00	36	10.14	13.60	36	63.00	2.16	0.00	0.895	0.000	0.000	702	4.202	3.20	63.806	0.000	0.000	1.000	0.000	0.000	1.000
379.036	908	102.7	16.5	0	0.00	35	10.13	13.46	35	62.35	2.15	0.00	0.925	0.000	0.000	702	4.219	3.23	66.029	0.000	0.000	1.000	0.000	0.000	1.000
379.167	874	102.5	16.5	0	0.00	35	10.12	13.28	35	63.00	2.15	0.00	1.039	0.000	0.000	702	4.211	3.21	65.704	0.000	0.000	1.000	0.000	0.000	1.000
379.289	864	103.1	16.6	0	0.00	35	10.11	13.58	35	63.00	2.15	0.00	1.012	0.000	0.000	703	4.217	3.22	65.600	0.000	0.000	1.000	0.000	0.000	1.000
379.414	816	103.3	16.5	0	0.00	35	10.00	13.27	35	63.00	2.13	0.00	1.059	0.000	0.000	704	4.114	3.11	64.997	0.000	0.000	1.000	0.000	0.000	1.000
379.544	870	102.7	16.5	0	0.00	34	10.14	13.62	34	63.00	2.15	0.00	0.938	0.000	0.000	704	4.202	3.20	66.581	0.000	0.000	1.000	0.000	0.000	1.000
379.677	942	102.7	16.6	0	0.00	33	10.00	13.26	33	62.35	2.16	0.00	0.924	0.000	0.000	704	4.209	3.15	68.791	0.000	0.000	1.000	0.000	0.000	1.000
379.813	968	102.9	16.5	0	0.00	32	10.11	13.25	32	62.34	2.12	0.00	0.973	0.000	0.000	704	4.163	3.16	70.397	0.000	0.000	1.000	0.000	0.000	1.000
379.942	990	102.7	16.5	0	0.00	32	10.14	14.02	32	62.35	2.14	0.00	0.978	0.000	0.000	704	4.126	3.11	70.818	0.000	0.000	1.000	0.000	0.000	1.000
380.072	1039	102.7	16.5	0	0.00	31	10.01	13.27	31	62.35	2.11	0.00	0.953	0.000	0.000	705	4.127	3.11	70.848	0.000	0.000	1.000	0.000	0.000	1.000
380.205	978	103.3	16.5	0	0.00	32	10.10	13.18	32	62.35	2.16	0.00	1.062	0.000	0.000	706	4.146	3.13	70.511	0.000	0.000	1.000	0.000	0.000	1.000
380.326	945	102.7	16.5	0	0.00	31	10.16	13.42	31	62.35	2.15	0.00	1.035	0.000	0.000	706	4.107	3.11	71.360	0.000	0.000	1.000	0.000	0.000	1.000
380.456	996	102.9	16.6	0	0.00	32	10.01	13.85	32	62.34	2.15	0.00	0.949	0.000	0.000	706	4.145	3.14	70.447	0.000	0.000	1.000	0.000	0.000	1.000
380.587	956	102.7	16.5	0	0.00	31	10.12	13.74	31	62.35	2.13	0.00	1.042	0.000	0.000	706	4.117	3.11	70.929	0.000	0.000	1.000	0.000	0.000	1.000
380.717	971	102.7	16.5	0	0.00	31	10.09	13.53	31	62.35	2.15	0.00	0.963	0.000	0.000	706	4.109	3.08	71.728	0.000	0.000	1.000	0.000	0.000	1.000
380.838	1008	102.9	16.5	0	0.00	30	10.10	13.46	30	62.35	2.15	0.00	0.977	0.000	0.000	707	4.050	3.06	71.867	0.000	0.000	1.000	0.000	0.000	1.000
380.967	1032	102.7	16.5	0	0.00	31	10.15	13.39	31	62.35	2.14	0.00	0.977	0.000	0.000	707	4.099	3.11	71.106	0.000	0.000	1.000	0.000	0.000	1.000
381.100	997	102.9	16.5	0	0.00	31	10.17	13.51	31	62.35	2.15	0.00	0.990	0.000	0.000	708	4.084	3.07	71.703	0.000	0.000	1.000	0.000	0.000	1.000
381.231	966	102.3	16.5	0	0.00	32	10.15	13.50	32	62.35	2.14	0.00	1.032	0.000	0.000	708	4.136	3.12	71.103	0.000	0.000	1.000	0.000	0.000	1.000
381.355	957	103.3	16.5	0	0.00	31	10.14	13.51	31	62.35	2.14	0.00	1.009	0.000	0.000	708	4.104	3.11	71.025	0.000	0.000	1.000	0.000	0.000	1.000
381.487	974	102.7	16.5	0	0.00	31	10.14	13.55	31	62.35	2.14	0.00	0.983	0.000	0.000	708	4.094	3.10	71.274	0.000	0.000	1.000	0.000	0.000	1.000
381.610	904	102.3	16.5	0	0.00	33	10.13	13.51	33	62.35	2.15	0.00	1.077	0.000	0.000	708	4.205	3.17	69.391	0.000	0.000	1.000	0.000	0.000	1.000
381.742	904	101.9	16.6	0	0.00	34	10.00	12.79	34	63.00	2.15	0.00	1.065	0.000	0.000	708	4.245	3.24	67.236	0.000	0.000	1.000	0.000	0.000	1.000
381.865	849	102.5	16.5	0	0.00	34	10.20	14.07	34	63.00	2.16	0.00	1.065	0.000	0.000	708	4.186	3.19	66.328	0.000	0.000	1.000	0.000	0.000	1.000
381.993	798	102.9	16.5	0	0.00	35	10.12	13.62	35	63.00	2.15	0.00	1.064	0.000	0.000	708	4.581	3.60	73.538	0.000	0.000	1.000	0.000	0.000	1.000
382.121	795	103.1	16.5	0	0.00	35	10.10	13.21	35	63.00	2.15	0.00	1.004	0.000	0.000	708	4.631	3.62	73.538	0.000	0.000	1.000	0.000	0.000	1.000
382.249	862	102.5	16.5	0	0.00	34	10.11	13.45	34	63.00	2.15	0.00	0.922	0.000	0.000	708	4.194	3.15	67.164	0.000	0.000	1.000	0.000	0.000	1.000
382.375	941	102.5	16.5	0	0.00	33	10.14	13.61	33	62.35	2.16	0.00	0.916	0.000	0.000	708	4.210	3.21	68.352	0.000	0.000	1.000	0.000	0.000	1.000
382.508	915	102.7	16.5	0	0.00	33	10.06	13.41	33	62.35	2.14	0.00	1.028	0.000	0.000	708	4.177	3.17	68.930	0.000	0.000	1.000	0.000	0.000	1.000
382.629	953	102.9	16.5	0	0.00	32	10.09	13.41	32	62.35	2.14	0.00	0.960	0.000	0.000	708	4.142	3.14	70.331	0.000	0.000	1.000	0.000	0.000	1.000
382.756	971	102.9	16.5	0	0.00	32	10.12	13.23	32	62.35	2.17	0.00	0.981	0.000	0.000	709	4.159	3.15	70.079	0.000	0.000	1.000	0.000	0.000	1.000
382.884	939	102.9	16.5	0	0.00	32	10.12	13.27	32	62.35	2.17	0.00	1.034	0.000	0.000	710	4.130	3.12	70.670	0.000	0.000	1.000	0.000	0.000	1.000
383.013	997	102.9	16.5	0	0.00	31	10.01	13.27	31	62.35	2.15	0.00	0.942	0.000	0.000	710	4.122	3.11	69.940	0.000	0.000	1.000	0.000	0.000	1.000
383.146	945	102.9	16.5	0	0.00	32	10.14	13.70	32	62.35	2.14	0.00	1.055	0.000	0.000	710	4.141	3.14	70.355	0.000	0.000	1.000	0.000	0.000	1.000
383.270	945	103.1	16.5	0	0.00	32	10.05	13.57	32	62.35	2.16	0.00	1.000	0.000	0.000	710	4.143	3.14	70.164	0.000	0.000	1.000	0.000	0.000	1.000
383.395	969	102.9	16.5	0	0.00	31	10.06	13.35	31	62.35	2.15	0.00	0.975	0.000	0.000	711	4.121	3.12	70.853	0.000	0.000	1.000	0.000	0.000	1.000
383.523	976	102.7	16.5	0	0.00	31	10.00	13.10	31	62.35	2.15	0.00	0.969	0.000	0.000	712	4.110	3.11	71.362	0.000	0.000	1.000	0.000	0.000	1.000
383.651	1007	103.1	16.4	0	0.00	32	10.04	13.46	32	62.36	2.17	0.00	0.969	0.000	0.000	712	4.120	3.12	70.738	0.000	0.000	1.000	0.000	0.000	1.000
383.790	961	102.9	16.5	0	0.00	32	10.13	13.81	32	62.35	2.16	0.00	1.048	0.000	0.000	713	4.147	3.14	70.256	0.000	0.000	1.000	0.000	0.000	1.000
383.913	923	102.9	16.5	0	0.00	32	10.08	13.21	32	62.35	2.11	0.00	1.029	0.000	0.000	714	4.160	3.16	69.169	0.000	0.000	1.000	0.000	0.000	1.000
384.042	897	103.3	16.5	0	0.00	32	10.10	13.25	32	62.35	2.14	0.00	1.029	0.000	0.000	714	4.144	3.14	69.929	0.000	0.000	1.000	0.000	0.000	1.000
384.171	915	102.5	16.5	0	0.00	34	10.11	13.52	34	62.35	2.12	0.00	0.980	0.000	0.000	714	4.217	3.22	68.010	0.000	0.000	1.000	0.000	0.000	1.000
